# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-28 21:33:38 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	1963-01-20	187	A
USGS	01073500	1963-01-21	250	A
USGS	01073500	1963-01-22	246	A
USGS	01073500	1963-01-23	254	A
USGS	01073500	1963-01-24	243	A
USGS	01073500	1963-01-25	207	A
USGS	01073500	1963-01-26	188	A
USGS	01073500	1963-01-27	176	A
USGS	01073500	1963-01-28	172	A
USGS	01073500	1963-01-29	169	A
USGS	01073500	1963-01-30	169	A
USGS	01073500	1963-01-31	163	A
USGS	01073500	1963-02-01	153	A
USGS	01073500	1963-02-02	152	A
USGS	01073500	1963-02-03	197	A
USGS	01073500	1963-02-04	234	A
USGS	01073500	1963-02-05	242	A
USGS	01073500	1963-02-06	242	A
USGS	01073500	1963-02-07	226	A
USGS	01073500	1963-02-08	204	A
USGS	01073500	1963-02-09	184	A
USGS	01073500	1963-02-10	175	A
USGS	01073500	1963-02-11	166	A
USGS	01073500	1963-02-12	162	A
USGS	01073500	1963-02-13	164	A
USGS	01073500	1963-02-14	166	A
USGS	01073500	1963-02-15	164	A
USGS	01073500	1963-02-16	150	A
USGS	01073500	1963-02-17	148	A
USGS	01073500	1963-02-18	146	A
USGS	01073500	1963-02-19	152	A
USGS	01073500	1963-02-20	164	A
USGS	01073500	1963-02-21	176	A
USGS	01073500	1963-02-22	179	A
USGS	01073500	1963-02-23	178	A
USGS	01073500	1963-02-24	174	A
USGS	01073500	1963-02-25	166	A
USGS	01073500	1963-02-26	155	A
USGS	01073500	1963-02-27	148	A
USGS	01073500	1963-02-28	148	A
USGS	01073500	1963-03-01	141	A
USGS	01073500	1963-03-02	142	A
USGS	01073500	1963-03-03	145	A
USGS	01073500	1963-03-04	145	A
USGS	01073500	1963-03-05	142	A
USGS	01073500	1963-03-06	155	A
USGS	01073500	1963-03-07	257	A
USGS	01073500	1963-03-08	287	A
USGS	01073500	1963-03-09	297	A
USGS	01073500	1963-03-10	315	A
USGS	01073500	1963-03-11	316	A
USGS	01073500	1963-03-12	295	A
USGS	01073500	1963-03-13	261	A
USGS	01073500	1963-03-14	257	A
USGS	01073500	1963-03-15	272	A
USGS	01073500	1963-03-16	275	A
USGS	01073500	1963-03-17	284	A
USGS	01073500	1963-03-18	319	A
USGS	01073500	1963-03-19	365	A
USGS	01073500	1963-03-20	394	A
USGS	01073500	1963-03-21	386	A
USGS	01073500	1963-03-22	395	A
USGS	01073500	1963-03-23	406	A
USGS	01073500	1963-03-24	412	A
USGS	01073500	1963-03-25	467	A
USGS	01073500	1963-03-26	696	A
USGS	01073500	1963-03-27	1230	A
USGS	01073500	1963-03-28	1570	A
USGS	01073500	1963-03-29	1590	A
USGS	01073500	1963-03-30	1590	A
USGS	01073500	1963-03-31	1590	A
USGS	01073500	1963-04-01	1560	A
USGS	01073500	1963-04-02	1540	A
USGS	01073500	1963-04-03	1590	A
USGS	01073500	1963-04-04	1560	A
USGS	01073500	1963-04-05	1360	A
USGS	01073500	1963-04-06	1120	A
USGS	01073500	1963-04-07	931	A
USGS	01073500	1963-04-08	784	A
USGS	01073500	1963-04-09	715	A
USGS	01073500	1963-04-10	660	A
USGS	01073500	1963-04-11	604	A
USGS	01073500	1963-04-12	557	A
USGS	01073500	1963-04-13	507	A
USGS	01073500	1963-04-14	460	A
USGS	01073500	1963-04-15	429	A
USGS	01073500	1963-04-16	401	A
USGS	01073500	1963-04-17	339	A
USGS	01073500	1963-04-18	299	A
USGS	01073500	1963-04-19	293	A
USGS	01073500	1963-04-20	300	A
USGS	01073500	1963-04-21	310	A
USGS	01073500	1963-04-22	300	A
USGS	01073500	1963-04-23	290	A
USGS	01073500	1963-04-24	285	A
USGS	01073500	1963-04-25	279	A
USGS	01073500	1963-04-26	271	A
USGS	01073500	1963-04-27	254	A
USGS	01073500	1963-04-28	240	A
USGS	01073500	1963-04-29	224	A
USGS	01073500	1963-04-30	220	A
USGS	01073500	1963-05-01	305	A
USGS	01073500	1963-05-02	337	A
USGS	01073500	1963-05-03	335	A
USGS	01073500	1963-05-04	291	A
USGS	01073500	1963-05-05	259	A
USGS	01073500	1963-05-06	239	A
USGS	01073500	1963-05-07	215	A
USGS	01073500	1963-05-08	198	A
USGS	01073500	1963-05-09	188	A
USGS	01073500	1963-05-10	172	A
USGS	01073500	1963-05-11	258	A
USGS	01073500	1963-05-12	300	A
USGS	01073500	1963-05-13	297	A
USGS	01073500	1963-05-14	265	A
USGS	01073500	1963-05-15	242	A
USGS	01073500	1963-05-16	220	A
USGS	01073500	1963-05-17	203	A
USGS	01073500	1963-05-18	213	A
USGS	01073500	1963-05-19	418	A
USGS	01073500	1963-05-20	442	A
USGS	01073500	1963-05-21	454	A
USGS	01073500	1963-05-22	409	A
USGS	01073500	1963-05-23	359	A
USGS	01073500	1963-05-24	295	A
USGS	01073500	1963-05-25	246	A
USGS	01073500	1963-05-26	213	A
USGS	01073500	1963-05-27	188	A
USGS	01073500	1963-05-28	162	A
USGS	01073500	1963-05-29	144	A
USGS	01073500	1963-05-30	141	A
USGS	01073500	1963-05-31	135	A
USGS	01073500	1963-06-01	120	A
USGS	01073500	1963-06-02	105	A
USGS	01073500	1963-06-03	93.0	A
USGS	01073500	1963-06-04	84.0	A
USGS	01073500	1963-06-05	78.0	A
USGS	01073500	1963-06-06	69.0	A
USGS	01073500	1963-06-07	68.0	A
USGS	01073500	1963-06-08	66.0	A
USGS	01073500	1963-06-09	59.0	A
USGS	01073500	1963-06-10	53.0	A
USGS	01073500	1963-06-11	49.0	A
USGS	01073500	1963-06-12	50.0	A
USGS	01073500	1963-06-13	60.0	A
USGS	01073500	1963-06-14	60.0	A
USGS	01073500	1963-06-15	56.0	A
USGS	01073500	1963-06-16	54.0	A
USGS	01073500	1963-06-17	48.0	A
USGS	01073500	1963-06-18	44.0	A
USGS	01073500	1963-06-19	40.0	A
USGS	01073500	1963-06-20	39.0	A
USGS	01073500	1963-06-21	40.0	A
USGS	01073500	1963-06-22	41.0	A
USGS	01073500	1963-06-23	41.0	A
USGS	01073500	1963-06-24	38.0	A
USGS	01073500	1963-06-25	27.0	A
USGS	01073500	1963-06-26	28.0	A
USGS	01073500	1963-06-27	31.0	A
USGS	01073500	1963-06-28	30.0	A
USGS	01073500	1963-06-29	15.0	A
USGS	01073500	1963-06-30	11.0	A
USGS	01073500	1963-07-01	12.0	A
USGS	01073500	1963-07-02	16.0	A
USGS	01073500	1963-07-03	15.0	A
USGS	01073500	1963-07-04	13.0	A
USGS	01073500	1963-07-05	12.0	A
USGS	01073500	1963-07-06	12.0	A
USGS	01073500	1963-07-07	11.0	A
USGS	01073500	1963-07-08	17.0	A
USGS	01073500	1963-07-09	46.0	A
USGS	01073500	1963-07-10	42.0	A
USGS	01073500	1963-07-11	32.0	A
USGS	01073500	1963-07-12	27.0	A
USGS	01073500	1963-07-13	23.0	A
USGS	01073500	1963-07-14	21.0	A
USGS	01073500	1963-07-15	23.0	A
USGS	01073500	1963-07-16	22.0	A
USGS	01073500	1963-07-17	20.0	A
USGS	01073500	1963-07-18	19.0	A
USGS	01073500	1963-07-19	19.0	A
USGS	01073500	1963-07-20	17.0	A
USGS	01073500	1963-07-21	16.0	A
USGS	01073500	1963-07-22	14.0	A
USGS	01073500	1963-07-23	13.0	A
USGS	01073500	1963-07-24	12.0	A
USGS	01073500	1963-07-25	12.0	A
USGS	01073500	1963-07-26	11.0	A
USGS	01073500	1963-07-27	11.0	A
USGS	01073500	1963-07-28	11.0	A
USGS	01073500	1963-07-29	11.0	A
USGS	01073500	1963-07-30	10.0	A
USGS	01073500	1963-07-31	10.0	A
USGS	01073500	1963-08-01	10.0	A
USGS	01073500	1963-08-02	11.0	A
USGS	01073500	1963-08-03	12.0	A
USGS	01073500	1963-08-04	18.0	A
USGS	01073500	1963-08-05	15.0	A
USGS	01073500	1963-08-06	14.0	A
USGS	01073500	1963-08-07	15.0	A
USGS	01073500	1963-08-08	30.0	A
USGS	01073500	1963-08-09	45.0	A
USGS	01073500	1963-08-10	32.0	A
USGS	01073500	1963-08-11	23.0	A
USGS	01073500	1963-08-12	22.0	A
USGS	01073500	1963-08-13	21.0	A
USGS	01073500	1963-08-14	20.0	A
USGS	01073500	1963-08-15	19.0	A
USGS	01073500	1963-08-16	18.0	A
USGS	01073500	1963-08-17	17.0	A
USGS	01073500	1963-08-18	16.0	A
USGS	01073500	1963-08-19	15.0	A
USGS	01073500	1963-08-20	15.0	A
USGS	01073500	1963-08-21	14.0	A
USGS	01073500	1963-08-22	13.0	A
USGS	01073500	1963-08-23	13.0	A
USGS	01073500	1963-08-24	13.0	A
USGS	01073500	1963-08-25	12.0	A
USGS	01073500	1963-08-26	11.0	A
USGS	01073500	1963-08-27	11.0	A
USGS	01073500	1963-08-28	9.90	A
USGS	01073500	1963-08-29	9.50	A
USGS	01073500	1963-08-30	9.20	A
USGS	01073500	1963-08-31	9.40	A
USGS	01073500	1963-09-01	9.10	A
USGS	01073500	1963-09-02	8.50	A
USGS	01073500	1963-09-03	8.10	A
USGS	01073500	1963-09-04	7.90	A
USGS	01073500	1963-09-05	7.30	A
USGS	01073500	1963-09-06	6.90	A
USGS	01073500	1963-09-07	6.40	A
USGS	01073500	1963-09-08	6.20	A
USGS	01073500	1963-09-09	6.70	A
USGS	01073500	1963-09-10	7.20	A
USGS	01073500	1963-09-11	7.30	A
USGS	01073500	1963-09-12	9.20	A
USGS	01073500	1963-09-13	22.0	A
USGS	01073500	1963-09-14	20.0	A
USGS	01073500	1963-09-15	18.0	A
USGS	01073500	1963-09-16	17.0	A
USGS	01073500	1963-09-17	29.0	A
USGS	01073500	1963-09-18	62.0	A
USGS	01073500	1963-09-19	48.0	A
USGS	01073500	1963-09-20	43.0	A
USGS	01073500	1963-09-21	42.0	A
USGS	01073500	1963-09-22	40.0	A
USGS	01073500	1963-09-23	38.0	A
USGS	01073500	1963-09-24	33.0	A
USGS	01073500	1963-09-25	29.0	A
USGS	01073500	1963-09-26	41.0	A
USGS	01073500	1963-09-27	88.0	A
USGS	01073500	1963-09-28	98.0	A
USGS	01073500	1963-09-29	119	A
USGS	01073500	1963-09-30	135	A
USGS	01073500	1963-10-01	134	A
USGS	01073500	1963-10-02	139	A
USGS	01073500	1963-10-03	122	A
USGS	01073500	1963-10-04	114	A
USGS	01073500	1963-10-05	117	A
USGS	01073500	1963-10-06	109	A
USGS	01073500	1963-10-07	96.0	A
USGS	01073500	1963-10-08	83.0	A
USGS	01073500	1963-10-09	74.0	A
USGS	01073500	1963-10-10	67.0	A
USGS	01073500	1963-10-11	61.0	A
USGS	01073500	1963-10-12	54.0	A
USGS	01073500	1963-10-13	48.0	A
USGS	01073500	1963-10-14	43.0	A
USGS	01073500	1963-10-15	40.0	A
USGS	01073500	1963-10-16	37.0	A
USGS	01073500	1963-10-17	32.0	A
USGS	01073500	1963-10-18	29.0	A
USGS	01073500	1963-10-19	27.0	A
USGS	01073500	1963-10-20	26.0	A
USGS	01073500	1963-10-21	26.0	A
USGS	01073500	1963-10-22	24.0	A
USGS	01073500	1963-10-23	22.0	A
USGS	01073500	1963-10-24	21.0	A
USGS	01073500	1963-10-25	19.0	A
USGS	01073500	1963-10-26	18.0	A
USGS	01073500	1963-10-27	26.0	A
USGS	01073500	1963-10-28	36.0	A
USGS	01073500	1963-10-29	81.0	A
USGS	01073500	1963-10-30	105	A
USGS	01073500	1963-10-31	89.0	A
USGS	01073500	1963-11-01	105	A
USGS	01073500	1963-11-02	127	A
USGS	01073500	1963-11-03	154	A
USGS	01073500	1963-11-04	141	A
USGS	01073500	1963-11-05	132	A
USGS	01073500	1963-11-06	121	A
USGS	01073500	1963-11-07	258	A
USGS	01073500	1963-11-08	809	A
USGS	01073500	1963-11-09	1200	A
USGS	01073500	1963-11-10	1170	A
USGS	01073500	1963-11-11	951	A
USGS	01073500	1963-11-12	716	A
USGS	01073500	1963-11-13	572	A
USGS	01073500	1963-11-14	496	A
USGS	01073500	1963-11-15	437	A
USGS	01073500	1963-11-16	385	A
USGS	01073500	1963-11-17	344	A
USGS	01073500	1963-11-18	313	A
USGS	01073500	1963-11-19	294	A
USGS	01073500	1963-11-20	281	A
USGS	01073500	1963-11-21	264	A
USGS	01073500	1963-11-22	259	A
USGS	01073500	1963-11-23	251	A
USGS	01073500	1963-11-24	291	A
USGS	01073500	1963-11-25	289	A
USGS	01073500	1963-11-26	279	A
USGS	01073500	1963-11-27	262	A
USGS	01073500	1963-11-28	244	A
USGS	01073500	1963-11-29	251	A
USGS	01073500	1963-11-30	837	A
USGS	01073500	1963-12-01	784	A
USGS	01073500	1963-12-02	736	A
USGS	01073500	1963-12-03	599	A
USGS	01073500	1963-12-04	498	A
USGS	01073500	1963-12-05	428	A
USGS	01073500	1963-12-06	383	A
USGS	01073500	1963-12-07	361	A
USGS	01073500	1963-12-08	332	A
USGS	01073500	1963-12-09	446	A
USGS	01073500	1963-12-10	587	A
USGS	01073500	1963-12-11	637	A
USGS	01073500	1963-12-12	540	A
USGS	01073500	1963-12-13	480	A
USGS	01073500	1963-12-14	430	A
USGS	01073500	1963-12-15	410	A
USGS	01073500	1963-12-16	370	A
USGS	01073500	1963-12-17	310	A
USGS	01073500	1963-12-18	270	A
USGS	01073500	1963-12-19	240	A
USGS	01073500	1963-12-20	220	A
USGS	01073500	1963-12-21	200	A
USGS	01073500	1963-12-22	190	A
USGS	01073500	1963-12-23	180	A
USGS	01073500	1963-12-24	175	A
USGS	01073500	1963-12-25	180	A
USGS	01073500	1963-12-26	180	A
USGS	01073500	1963-12-27	180	A
USGS	01073500	1963-12-28	175	A
USGS	01073500	1963-12-29	170	A
USGS	01073500	1963-12-30	160	A
USGS	01073500	1963-12-31	150	A
USGS	01073500	1964-01-01	145	A
USGS	01073500	1964-01-02	155	A
USGS	01073500	1964-01-03	165	A
USGS	01073500	1964-01-04	170	A
USGS	01073500	1964-01-05	165	A
USGS	01073500	1964-01-06	160	A
USGS	01073500	1964-01-07	155	A
USGS	01073500	1964-01-08	150	A
USGS	01073500	1964-01-09	145	A
USGS	01073500	1964-01-10	180	A
USGS	01073500	1964-01-11	200	A
USGS	01073500	1964-01-12	190	A
USGS	01073500	1964-01-13	175	A
USGS	01073500	1964-01-14	160	A
USGS	01073500	1964-01-15	160	A
USGS	01073500	1964-01-16	155	A
USGS	01073500	1964-01-17	150	A
USGS	01073500	1964-01-18	145	A
USGS	01073500	1964-01-19	145	A
USGS	01073500	1964-01-20	145	A
USGS	01073500	1964-01-21	470	A
USGS	01073500	1964-01-22	804	A
USGS	01073500	1964-01-23	910	A
USGS	01073500	1964-01-24	968	A
USGS	01073500	1964-01-25	991	A
USGS	01073500	1964-01-26	1110	A
USGS	01073500	1964-01-27	1120	A
USGS	01073500	1964-01-28	1090	A
USGS	01073500	1964-01-29	907	A
USGS	01073500	1964-01-30	749	A
USGS	01073500	1964-01-31	632	A
USGS	01073500	1964-02-01	578	A
USGS	01073500	1964-02-02	566	A
USGS	01073500	1964-02-03	515	A
USGS	01073500	1964-02-04	488	A
USGS	01073500	1964-02-05	468	A
USGS	01073500	1964-02-06	428	A
USGS	01073500	1964-02-07	443	A
USGS	01073500	1964-02-08	480	A
USGS	01073500	1964-02-09	458	A
USGS	01073500	1964-02-10	412	A
USGS	01073500	1964-02-11	363	A
USGS	01073500	1964-02-12	324	A
USGS	01073500	1964-02-13	307	A
USGS	01073500	1964-02-14	305	A
USGS	01073500	1964-02-15	286	A
USGS	01073500	1964-02-16	275	A
USGS	01073500	1964-02-17	250	A
USGS	01073500	1964-02-18	263	A
USGS	01073500	1964-02-19	265	A
USGS	01073500	1964-02-20	254	A
USGS	01073500	1964-02-21	252	A
USGS	01073500	1964-02-22	238	A
USGS	01073500	1964-02-23	232	A
USGS	01073500	1964-02-24	228	A
USGS	01073500	1964-02-25	216	A
USGS	01073500	1964-02-26	212	A
USGS	01073500	1964-02-27	210	A
USGS	01073500	1964-02-28	194	A
USGS	01073500	1964-02-29	204	A
USGS	01073500	1964-03-01	192	A
USGS	01073500	1964-03-02	196	A
USGS	01073500	1964-03-03	214	A
USGS	01073500	1964-03-04	252	A
USGS	01073500	1964-03-05	363	A
USGS	01073500	1964-03-06	593	A
USGS	01073500	1964-03-07	662	A
USGS	01073500	1964-03-08	752	A
USGS	01073500	1964-03-09	773	A
USGS	01073500	1964-03-10	812	A
USGS	01073500	1964-03-11	764	A
USGS	01073500	1964-03-12	830	A
USGS	01073500	1964-03-13	812	A
USGS	01073500	1964-03-14	734	A
USGS	01073500	1964-03-15	734	A
USGS	01073500	1964-03-16	767	A
USGS	01073500	1964-03-17	752	A
USGS	01073500	1964-03-18	665	A
USGS	01073500	1964-03-19	530	A
USGS	01073500	1964-03-20	475	A
USGS	01073500	1964-03-21	460	A
USGS	01073500	1964-03-22	435	A
USGS	01073500	1964-03-23	414	A
USGS	01073500	1964-03-24	416	A
USGS	01073500	1964-03-25	423	A
USGS	01073500	1964-03-26	510	A
USGS	01073500	1964-03-27	659	A
USGS	01073500	1964-03-28	692	A
USGS	01073500	1964-03-29	704	A
USGS	01073500	1964-03-30	716	A
USGS	01073500	1964-03-31	674	A
USGS	01073500	1964-04-01	599	A
USGS	01073500	1964-04-02	515	A
USGS	01073500	1964-04-03	515	A
USGS	01073500	1964-04-04	557	A
USGS	01073500	1964-04-05	545	A
USGS	01073500	1964-04-06	525	A
USGS	01073500	1964-04-07	611	A
USGS	01073500	1964-04-08	764	A
USGS	01073500	1964-04-09	879	A
USGS	01073500	1964-04-10	875	A
USGS	01073500	1964-04-11	806	A
USGS	01073500	1964-04-12	725	A
USGS	01073500	1964-04-13	671	A
USGS	01073500	1964-04-14	647	A
USGS	01073500	1964-04-15	836	A
USGS	01073500	1964-04-16	1000	A
USGS	01073500	1964-04-17	980	A
USGS	01073500	1964-04-18	821	A
USGS	01073500	1964-04-19	680	A
USGS	01073500	1964-04-20	587	A
USGS	01073500	1964-04-21	510	A
USGS	01073500	1964-04-22	470	A
USGS	01073500	1964-04-23	503	A
USGS	01073500	1964-04-24	495	A
USGS	01073500	1964-04-25	488	A
USGS	01073500	1964-04-26	458	A
USGS	01073500	1964-04-27	428	A
USGS	01073500	1964-04-28	387	A
USGS	01073500	1964-04-29	350	A
USGS	01073500	1964-04-30	319	A
USGS	01073500	1964-05-01	296	A
USGS	01073500	1964-05-02	271	A
USGS	01073500	1964-05-03	256	A
USGS	01073500	1964-05-04	242	A
USGS	01073500	1964-05-05	226	A
USGS	01073500	1964-05-06	212	A
USGS	01073500	1964-05-07	200	A
USGS	01073500	1964-05-08	190	A
USGS	01073500	1964-05-09	186	A
USGS	01073500	1964-05-10	200	A
USGS	01073500	1964-05-11	192	A
USGS	01073500	1964-05-12	171	A
USGS	01073500	1964-05-13	155	A
USGS	01073500	1964-05-14	236	A
USGS	01073500	1964-05-15	369	A
USGS	01073500	1964-05-16	416	A
USGS	01073500	1964-05-17	383	A
USGS	01073500	1964-05-18	311	A
USGS	01073500	1964-05-19	259	A
USGS	01073500	1964-05-20	226	A
USGS	01073500	1964-05-21	196	A
USGS	01073500	1964-05-22	171	A
USGS	01073500	1964-05-23	149	A
USGS	01073500	1964-05-24	132	A
USGS	01073500	1964-05-25	116	A
USGS	01073500	1964-05-26	104	A
USGS	01073500	1964-05-27	90.0	A
USGS	01073500	1964-05-28	77.0	A
USGS	01073500	1964-05-29	67.0	A
USGS	01073500	1964-05-30	59.0	A
USGS	01073500	1964-05-31	62.0	A
USGS	01073500	1964-06-01	51.0	A
USGS	01073500	1964-06-02	48.0	A
USGS	01073500	1964-06-03	44.0	A
USGS	01073500	1964-06-04	43.0	A
USGS	01073500	1964-06-05	39.0	A
USGS	01073500	1964-06-06	36.0	A
USGS	01073500	1964-06-07	34.0	A
USGS	01073500	1964-06-08	47.0	A
USGS	01073500	1964-06-09	53.0	A
USGS	01073500	1964-06-10	50.0	A
USGS	01073500	1964-06-11	44.0	A
USGS	01073500	1964-06-12	39.0	A
USGS	01073500	1964-06-13	35.0	A
USGS	01073500	1964-06-14	33.0	A
USGS	01073500	1964-06-15	29.0	A
USGS	01073500	1964-06-16	27.0	A
USGS	01073500	1964-06-17	23.0	A
USGS	01073500	1964-06-18	20.0	A
USGS	01073500	1964-06-19	20.0	A
USGS	01073500	1964-06-20	20.0	A
USGS	01073500	1964-06-21	17.0	A
USGS	01073500	1964-06-22	21.0	A
USGS	01073500	1964-06-23	33.0	A
USGS	01073500	1964-06-24	25.0	A
USGS	01073500	1964-06-25	9.70	A
USGS	01073500	1964-06-26	11.0	A
USGS	01073500	1964-06-27	11.0	A
USGS	01073500	1964-06-28	11.0	A
USGS	01073500	1964-06-29	11.0	A
USGS	01073500	1964-06-30	10.0	A
USGS	01073500	1964-07-01	10.0	A
USGS	01073500	1964-07-02	10.0	A
USGS	01073500	1964-07-03	11.0	A
USGS	01073500	1964-07-04	18.0	A
USGS	01073500	1964-07-05	26.0	A
USGS	01073500	1964-07-06	29.0	A
USGS	01073500	1964-07-07	36.0	A
USGS	01073500	1964-07-08	35.0	A
USGS	01073500	1964-07-09	25.0	A
USGS	01073500	1964-07-10	23.0	A
USGS	01073500	1964-07-11	25.0	A
USGS	01073500	1964-07-12	23.0	A
USGS	01073500	1964-07-13	20.0	A
USGS	01073500	1964-07-14	27.0	A
USGS	01073500	1964-07-15	43.0	A
USGS	01073500	1964-07-16	36.0	A
USGS	01073500	1964-07-17	29.0	A
USGS	01073500	1964-07-18	25.0	A
USGS	01073500	1964-07-19	24.0	A
USGS	01073500	1964-07-20	68.0	A
USGS	01073500	1964-07-21	54.0	A
USGS	01073500	1964-07-22	37.0	A
USGS	01073500	1964-07-23	29.0	A
USGS	01073500	1964-07-24	26.0	A
USGS	01073500	1964-07-25	25.0	A
USGS	01073500	1964-07-26	23.0	A
USGS	01073500	1964-07-27	20.0	A
USGS	01073500	1964-07-28	19.0	A
USGS	01073500	1964-07-29	19.0	A
USGS	01073500	1964-07-30	18.0	A
USGS	01073500	1964-07-31	18.0	A
USGS	01073500	1964-08-01	16.0	A
USGS	01073500	1964-08-02	15.0	A
USGS	01073500	1964-08-03	14.0	A
USGS	01073500	1964-08-04	13.0	A
USGS	01073500	1964-08-05	12.0	A
USGS	01073500	1964-08-06	43.0	A
USGS	01073500	1964-08-07	10.0	A
USGS	01073500	1964-08-08	3.40	A
USGS	01073500	1964-08-09	4.30	A
USGS	01073500	1964-08-10	5.20	A
USGS	01073500	1964-08-11	5.60	A
USGS	01073500	1964-08-12	8.50	A
USGS	01073500	1964-08-13	11.0	A
USGS	01073500	1964-08-14	9.10	A
USGS	01073500	1964-08-15	6.60	A
USGS	01073500	1964-08-16	3.00	A
USGS	01073500	1964-08-17	3.40	A
USGS	01073500	1964-08-18	3.70	A
USGS	01073500	1964-08-19	4.10	A
USGS	01073500	1964-08-20	4.60	A
USGS	01073500	1964-08-21	5.20	A
USGS	01073500	1964-08-22	7.10	A
USGS	01073500	1964-08-23	10.0	A
USGS	01073500	1964-08-24	53.0	A
USGS	01073500	1964-08-25	23.0	A
USGS	01073500	1964-08-26	17.0	A
USGS	01073500	1964-08-27	12.0	A
USGS	01073500	1964-08-28	2.50	A
USGS	01073500	1964-08-29	2.50	A
USGS	01073500	1964-08-30	2.50	A
USGS	01073500	1964-08-31	2.50	A
USGS	01073500	1964-09-01	2.50	A
USGS	01073500	1964-09-02	2.50	A
USGS	01073500	1964-09-03	2.50	A
USGS	01073500	1964-09-04	2.50	A
USGS	01073500	1964-09-05	2.50	A
USGS	01073500	1964-09-06	2.50	A
USGS	01073500	1964-09-07	2.60	A
USGS	01073500	1964-09-08	2.60	A
USGS	01073500	1964-09-09	2.60	A
USGS	01073500	1964-09-10	2.60	A
USGS	01073500	1964-09-11	2.60	A
USGS	01073500	1964-09-12	4.00	A
USGS	01073500	1964-09-13	5.40	A
USGS	01073500	1964-09-14	5.20	A
USGS	01073500	1964-09-15	6.00	A
USGS	01073500	1964-09-16	7.10	A
USGS	01073500	1964-09-17	8.20	A
USGS	01073500	1964-09-18	8.50	A
USGS	01073500	1964-09-19	9.10	A
USGS	01073500	1964-09-20	9.70	A
USGS	01073500	1964-09-21	10.0	A
USGS	01073500	1964-09-22	10.0	A
USGS	01073500	1964-09-23	12.0	A
USGS	01073500	1964-09-24	13.0	A
USGS	01073500	1964-09-25	11.0	A
USGS	01073500	1964-09-26	10.0	A
USGS	01073500	1964-09-27	9.10	A
USGS	01073500	1964-09-28	8.50	A
USGS	01073500	1964-09-29	7.90	A
USGS	01073500	1964-09-30	7.10	A
USGS	01073500	1964-10-01	6.40	A
USGS	01073500	1964-10-02	6.20	A
USGS	01073500	1964-10-03	6.00	A
USGS	01073500	1964-10-04	5.80	A
USGS	01073500	1964-10-05	5.80	A
USGS	01073500	1964-10-06	5.60	A
USGS	01073500	1964-10-07	5.80	A
USGS	01073500	1964-10-08	5.60	A
USGS	01073500	1964-10-09	6.00	A
USGS	01073500	1964-10-10	6.20	A
USGS	01073500	1964-10-11	7.10	A
USGS	01073500	1964-10-12	7.90	A
USGS	01073500	1964-10-13	11.0	A
USGS	01073500	1964-10-14	8.80	A
USGS	01073500	1964-10-15	7.10	A
USGS	01073500	1964-10-16	10.0	A
USGS	01073500	1964-10-17	11.0	A
USGS	01073500	1964-10-18	21.0	A
USGS	01073500	1964-10-19	32.0	A
USGS	01073500	1964-10-20	23.0	A
USGS	01073500	1964-10-21	26.0	A
USGS	01073500	1964-10-22	38.0	A
USGS	01073500	1964-10-23	38.0	A
USGS	01073500	1964-10-24	56.0	A
USGS	01073500	1964-10-25	45.0	A
USGS	01073500	1964-10-26	40.0	A
USGS	01073500	1964-10-27	34.0	A
USGS	01073500	1964-10-28	30.0	A
USGS	01073500	1964-10-29	27.0	A
USGS	01073500	1964-10-30	25.0	A
USGS	01073500	1964-10-31	23.0	A
USGS	01073500	1964-11-01	59.0	A
USGS	01073500	1964-11-02	53.0	A
USGS	01073500	1964-11-03	59.0	A
USGS	01073500	1964-11-04	118	A
USGS	01073500	1964-11-05	90.0	A
USGS	01073500	1964-11-06	74.0	A
USGS	01073500	1964-11-07	62.0	A
USGS	01073500	1964-11-08	52.0	A
USGS	01073500	1964-11-09	45.0	A
USGS	01073500	1964-11-10	39.0	A
USGS	01073500	1964-11-11	47.0	A
USGS	01073500	1964-11-12	113	A
USGS	01073500	1964-11-13	96.0	A
USGS	01073500	1964-11-14	78.0	A
USGS	01073500	1964-11-15	60.0	A
USGS	01073500	1964-11-16	52.0	A
USGS	01073500	1964-11-17	53.0	A
USGS	01073500	1964-11-18	80.0	A
USGS	01073500	1964-11-19	80.0	A
USGS	01073500	1964-11-20	128	A
USGS	01073500	1964-11-21	115	A
USGS	01073500	1964-11-22	93.0	A
USGS	01073500	1964-11-23	83.0	A
